time,voltage
35.286,-0.31
35.289,-0.32
35.292,-0.34
35.294,-0.33
35.297,-0.33
35.3,-0.325
35.303,-0.32
35.306,-0.325
35.308,-0.335
35.311,-0.35
35.314,-0.335
35.317,-0.34
35.319,-0.34
35.322,-0.345
35.325,-0.365
35.328,-0.365
35.331,-0.355
35.333,-0.37
35.336,-0.36
35.339,-0.38
35.342,-0.39
35.344,-0.4
35.347,-0.41
35.35,-0.405
35.353,-0.41
35.356,-0.415
35.358,-0.43
35.361,-0.44
35.364,-0.45
35.367,-0.43
35.369,-0.435
35.372,-0.445
35.375,-0.46
35.378,-0.47
35.381,-0.475
35.383,-0.465
35.386,-0.475
35.389,-0.47
35.392,-0.465
35.394,-0.475
35.397,-0.455
35.4,-0.45
35.403,-0.435
35.406,-0.445
35.408,-0.46
35.411,-0.46
35.414,-0.445
35.417,-0.42
35.419,-0.415
35.422,-0.4
35.425,-0.41
35.428,-0.39
35.431,-0.365
35.433,-0.345
35.436,-0.335
35.439,-0.33
35.442,-0.33
35.444,-0.32
35.447,-0.285
35.45,-0.27
35.453,-0.27
35.456,-0.28
35.458,-0.27
35.461,-0.27
35.464,-0.255
35.467,-0.25
35.469,-0.245
35.472,-0.24
35.475,-0.255
35.478,-0.255
35.481,-0.255
35.483,-0.25
35.486,-0.245
35.489,-0.245
35.492,-0.255
35.494,-0.25
35.497,-0.25
35.5,-0.25
35.503,-0.255
35.506,-0.25
35.508,-0.27
35.511,-0.255
35.514,-0.25
35.517,-0.245
35.519,-0.245
35.522,-0.265
35.525,-0.26
35.528,-0.275
35.531,-0.26
35.533,-0.25
35.536,-0.245
35.539,-0.25
35.542,-0.265
35.544,-0.275
35.547,-0.265
35.55,-0.26
35.553,-0.25
35.556,-0.26
35.558,-0.27
35.561,-0.275
35.564,-0.265
35.567,-0.26
35.569,-0.27
35.572,-0.26
35.575,-0.28
35.578,-0.28
35.581,-0.28
35.583,-0.255
35.586,-0.26
35.589,-0.275
35.592,-0.295
35.594,-0.285
35.597,-0.285
35.6,-0.28
35.603,-0.275
35.606,-0.26
35.608,-0.275
35.611,-0.285
35.614,-0.28
35.617,-0.275
35.619,-0.28
35.622,-0.275
35.625,-0.29
35.628,-0.29
35.631,-0.275
35.633,-0.265
35.636,-0.28
35.639,-0.28
35.642,-0.295
35.644,-0.29
35.647,-0.28
35.65,-0.275
35.653,-0.285
35.656,-0.27
35.658,-0.29
35.661,-0.29
35.664,-0.28
35.667,-0.27
35.669,-0.27
35.672,-0.27
35.675,-0.275
35.678,-0.275
35.681,-0.27
35.683,-0.265
35.686,-0.265
35.689,-0.27
35.692,-0.28
35.694,-0.28
35.697,-0.265
35.7,-0.265
35.703,-0.26
35.706,-0.265
35.708,-0.27
35.711,-0.285
35.714,-0.26
35.717,-0.25
35.719,-0.255
35.722,-0.25
35.725,-0.27
35.728,-0.27
35.731,-0.27
35.733,-0.25
35.736,-0.26
35.739,-0.265
35.742,-0.27
35.744,-0.27
35.747,-0.26
35.75,-0.255
35.753,-0.245
35.756,-0.255
35.758,-0.265
35.761,-0.27
35.764,-0.265
35.767,-0.25
35.769,-0.26
35.772,-0.26
35.775,-0.27
35.778,-0.26
35.781,-0.25
35.783,-0.23
35.786,-0.215
35.789,-0.23
35.792,-0.24
35.794,-0.25
35.797,-0.23
35.8,-0.215
35.803,-0.205
35.806,-0.195
35.808,-0.205
35.811,-0.22
35.814,-0.22
35.817,-0.21
35.819,-0.205
35.822,-0.205
35.825,-0.23
35.828,-0.225
35.831,-0.235
35.833,-0.22
35.836,-0.23
35.839,-0.23
35.842,-0.25
35.844,-0.25
35.847,-0.245
35.85,-0.245
35.853,-0.25
35.856,-0.26
35.858,-0.265
35.861,-0.275
35.864,-0.27
35.867,-0.255
35.869,-0.25
35.872,-0.265
35.875,-0.27
35.878,-0.28
35.881,-0.28
35.883,-0.265
35.886,-0.265
35.889,-0.265
35.892,-0.275
35.894,-0.27
35.897,-0.265
35.9,-0.26
35.903,-0.26
35.906,-0.27
35.908,-0.285
35.911,-0.28
35.914,-0.275
35.917,-0.27
35.919,-0.3
35.922,-0.33
35.925,-0.365
35.928,-0.375
35.931,-0.405
35.933,-0.42
35.936,-0.41
35.939,-0.365
35.942,-0.275
35.944,-0.15
35.947,-0.02
35.95,0.09
35.953,0.205
35.956,0.325
35.958,0.43
35.961,0.57
35.964,0.68
35.967,0.715
35.969,0.59
35.972,0.295
35.975,-0.05
35.978,-0.26
35.981,-0.33
35.983,-0.305
35.986,-0.29
35.989,-0.305
35.992,-0.32
35.994,-0.325
35.997,-0.305
36,-0.275
36.003,-0.27
36.006,-0.275
36.008,-0.295
36.011,-0.315
36.014,-0.315
36.017,-0.31
36.019,-0.315
36.022,-0.325
36.025,-0.325
36.028,-0.33
36.031,-0.325
36.033,-0.32
36.036,-0.32
36.039,-0.315
36.042,-0.33
36.044,-0.345
36.047,-0.315
36.05,-0.315
36.053,-0.305
36.056,-0.315
36.058,-0.325
36.061,-0.325
36.064,-0.325
36.067,-0.325
36.069,-0.31
36.072,-0.31
36.075,-0.325
36.078,-0.32
36.081,-0.32
36.083,-0.31
36.086,-0.31
36.089,-0.32
36.092,-0.32
36.094,-0.32
36.097,-0.31
36.1,-0.305
36.103,-0.295
36.106,-0.32
36.108,-0.315
36.111,-0.32
36.114,-0.315
36.117,-0.305
36.119,-0.315
36.122,-0.31
36.125,-0.33
36.128,-0.335
36.131,-0.32
36.133,-0.315
36.136,-0.305
36.139,-0.31
36.142,-0.325
36.144,-0.325
36.147,-0.32
36.15,-0.32
36.153,-0.33
36.156,-0.335
36.158,-0.335
36.161,-0.345
36.164,-0.335
36.167,-0.33
36.169,-0.33
36.172,-0.335
36.175,-0.36
36.178,-0.37
36.181,-0.37
36.183,-0.36
36.186,-0.355
36.189,-0.365
36.192,-0.375
36.194,-0.385
36.197,-0.39
36.2,-0.39
36.203,-0.385
36.206,-0.405
36.208,-0.42
36.211,-0.415
36.214,-0.42
36.217,-0.415
36.219,-0.43
36.222,-0.425
36.225,-0.45
36.228,-0.45
36.231,-0.45
36.233,-0.44
36.236,-0.45
36.239,-0.455
36.242,-0.455
36.244,-0.46
36.247,-0.465
36.25,-0.45
36.253,-0.45
36.256,-0.465
36.258,-0.465
36.261,-0.47
36.264,-0.445
36.267,-0.435
36.269,-0.43
36.272,-0.425
36.275,-0.425
36.278,-0.425
36.281,-0.405
36.283,-0.385
36.286,-0.37
36.289,-0.35
36.292,-0.35
36.294,-0.33
36.297,-0.315
36.3,-0.305
36.303,-0.3
36.306,-0.29
36.308,-0.285
36.311,-0.28
36.314,-0.26
36.317,-0.255
36.319,-0.245
36.322,-0.255
36.325,-0.275
36.328,-0.27
36.331,-0.25
36.333,-0.24
36.336,-0.24
36.339,-0.24
36.342,-0.265
36.344,-0.26
36.347,-0.265
36.35,-0.25
36.353,-0.245
36.356,-0.25
36.358,-0.26
36.361,-0.26
36.364,-0.25
36.367,-0.245
36.369,-0.25
36.372,-0.25
36.375,-0.255
36.378,-0.265
36.381,-0.25
36.383,-0.25
36.386,-0.25
36.389,-0.255
36.392,-0.27
36.394,-0.265
36.397,-0.255
36.4,-0.24
36.403,-0.245
36.406,-0.255
36.408,-0.26
36.411,-0.26
36.414,-0.27
36.417,-0.26
36.419,-0.245
36.422,-0.265
36.425,-0.265
36.428,-0.27
36.431,-0.25
36.433,-0.25
36.436,-0.25
36.439,-0.26
36.442,-0.27
36.444,-0.275
36.447,-0.255
36.45,-0.255
36.453,-0.26
36.456,-0.265
36.458,-0.265
36.461,-0.27
36.464,-0.27
36.467,-0.265
36.469,-0.255
36.472,-0.255
36.475,-0.28
36.478,-0.275
36.481,-0.27
36.483,-0.26
36.486,-0.265
36.489,-0.265
36.492,-0.285
36.494,-0.28
36.497,-0.265
36.5,-0.255
36.503,-0.25
36.506,-0.245
36.508,-0.26
36.511,-0.27
36.514,-0.275
36.517,-0.265
36.519,-0.265
36.522,-0.265
36.525,-0.275
36.528,-0.27
36.531,-0.265
36.533,-0.26
36.536,-0.25
36.539,-0.26
36.542,-0.26
36.544,-0.255
36.547,-0.255
36.55,-0.245
36.553,-0.24
36.556,-0.24
36.558,-0.26
36.561,-0.265
36.564,-0.245
36.567,-0.24
36.569,-0.24
36.572,-0.235
36.575,-0.25
36.578,-0.245
36.581,-0.245
36.583,-0.23
36.586,-0.23
36.589,-0.23
36.592,-0.245
36.594,-0.24
36.597,-0.24
36.6,-0.22
36.603,-0.22
36.606,-0.23
36.608,-0.245
36.611,-0.24
36.614,-0.245
36.617,-0.235
36.619,-0.23
36.622,-0.245
36.625,-0.25
36.628,-0.235
36.631,-0.23
36.633,-0.215
36.636,-0.22
36.639,-0.22
36.642,-0.225
36.644,-0.225
36.647,-0.205
36.65,-0.195
36.653,-0.195
36.656,-0.195
36.658,-0.2
36.661,-0.21
36.664,-0.215
36.667,-0.19
36.669,-0.195
36.672,-0.185
36.675,-0.19
36.678,-0.18
36.681,-0.175
36.683,-0.175
36.686,-0.175
36.689,-0.17
36.692,-0.185
36.694,-0.185
36.697,-0.185
36.7,-0.18
36.703,-0.175
36.706,-0.195
36.708,-0.22
36.711,-0.225
36.714,-0.21
36.717,-0.21
36.719,-0.21
36.722,-0.215
36.725,-0.225
36.728,-0.225
36.731,-0.23
36.733,-0.22
36.736,-0.225
36.739,-0.215
36.742,-0.235
36.744,-0.24
36.747,-0.235
36.75,-0.225
36.753,-0.22
36.756,-0.235
36.758,-0.23
36.761,-0.24
36.764,-0.23
36.767,-0.225
36.769,-0.21
36.772,-0.22
36.775,-0.24
36.778,-0.235
36.781,-0.235
36.783,-0.235
36.786,-0.24
36.789,-0.275
36.792,-0.31
36.794,-0.33
36.797,-0.355
36.8,-0.37
36.803,-0.41
36.806,-0.435
36.808,-0.43
36.811,-0.395
36.814,-0.35
36.817,-0.26
36.819,-0.19
36.822,-0.105
36.825,-0.055
36.828,0.01
36.831,0.095
36.833,0.19
36.836,0.295
36.839,0.4
36.842,0.51
36.844,0.61
36.847,0.61
36.85,0.435
36.853,0.1
36.856,-0.2
36.858,-0.315
36.861,-0.305
36.864,-0.26
36.867,-0.255
36.869,-0.25
36.872,-0.255
36.875,-0.25
36.878,-0.255
36.881,-0.265
36.883,-0.25
36.886,-0.26
36.889,-0.265
36.892,-0.27
36.894,-0.26
36.897,-0.255
36.9,-0.25
36.903,-0.26
36.906,-0.26
36.908,-0.27
36.911,-0.255
36.914,-0.25
36.917,-0.24
36.919,-0.255
36.922,-0.255
36.925,-0.26
36.928,-0.265
36.931,-0.26
36.933,-0.25
36.936,-0.245
36.939,-0.245
36.942,-0.245
36.944,-0.245
36.947,-0.245
36.95,-0.24
36.953,-0.25
36.956,-0.25
36.958,-0.26
36.961,-0.265
36.964,-0.255
36.967,-0.225
36.969,-0.24
36.972,-0.235
36.975,-0.26
36.978,-0.265
36.981,-0.265
36.983,-0.24
36.986,-0.24
36.989,-0.24
36.992,-0.245
36.994,-0.26
36.997,-0.255
37,-0.245
37.003,-0.255
37.006,-0.26
37.008,-0.265
37.011,-0.27
37.014,-0.25
37.017,-0.24
37.019,-0.25
37.022,-0.255
37.025,-0.27
37.028,-0.275
37.031,-0.265
37.033,-0.265
37.036,-0.26
37.039,-0.26
37.042,-0.275
37.044,-0.27
37.047,-0.27
37.05,-0.26
37.053,-0.26
37.056,-0.275
37.058,-0.285
37.061,-0.29
37.064,-0.3
37.067,-0.285
37.069,-0.28
37.072,-0.29
37.075,-0.305
37.078,-0.325
37.081,-0.315
37.083,-0.315
37.086,-0.32
37.089,-0.325
37.092,-0.34
37.094,-0.34
37.097,-0.345
37.1,-0.34
37.103,-0.34
37.106,-0.355
37.108,-0.37
37.111,-0.375
37.114,-0.375
37.117,-0.37
37.119,-0.37
37.122,-0.375
37.125,-0.395
37.128,-0.405
37.131,-0.385
37.133,-0.38
37.136,-0.375
37.139,-0.375
37.142,-0.38
37.144,-0.375
37.147,-0.365
37.15,-0.35
37.153,-0.345
37.156,-0.325
37.158,-0.325
37.161,-0.315
37.164,-0.3
37.167,-0.27
37.169,-0.26
37.172,-0.26
37.175,-0.275
37.178,-0.26
37.181,-0.24
37.183,-0.22
37.186,-0.215
37.189,-0.22
37.192,-0.225
37.194,-0.23
37.197,-0.22
37.2,-0.21
37.203,-0.21
37.206,-0.205
37.208,-0.225
37.211,-0.22
37.214,-0.22
37.217,-0.215
37.219,-0.22
37.222,-0.21
37.225,-0.22
37.228,-0.23
37.231,-0.21
37.233,-0.21
37.236,-0.225
37.239,-0.22
37.242,-0.215
37.244,-0.23
37.247,-0.22
37.25,-0.215
37.253,-0.21
37.256,-0.22
37.258,-0.23
37.261,-0.24
37.264,-0.23
37.267,-0.215
37.269,-0.215
37.272,-0.215
37.275,-0.22
37.278,-0.215
37.281,-0.215
37.283,-0.2
37.286,-0.21
37.289,-0.22
37.292,-0.225
37.294,-0.23
37.297,-0.225
37.3,-0.21
37.303,-0.205
37.306,-0.21
37.308,-0.235
37.311,-0.23
37.314,-0.22
37.317,-0.2
37.319,-0.205
37.322,-0.23
37.325,-0.23
37.328,-0.215
37.331,-0.225
37.333,-0.21
37.336,-0.225
37.339,-0.225
37.342,-0.22
37.344,-0.235
37.347,-0.225
37.35,-0.215
37.353,-0.215
37.356,-0.21
37.358,-0.23
37.361,-0.225
37.364,-0.225
37.367,-0.205
37.369,-0.205
37.372,-0.22
37.375,-0.23
37.378,-0.235
37.381,-0.23
37.383,-0.21
37.386,-0.205
37.389,-0.2
37.392,-0.215
37.394,-0.22
37.397,-0.215
37.4,-0.21
37.403,-0.215
37.406,-0.215
37.408,-0.23
37.411,-0.24
37.414,-0.235
37.417,-0.22
37.419,-0.215
37.422,-0.22
37.425,-0.225
37.428,-0.225
37.431,-0.215
37.433,-0.215
37.436,-0.215
37.439,-0.225
37.442,-0.235
37.444,-0.23
37.447,-0.225
37.45,-0.215
37.453,-0.225
37.456,-0.23
37.458,-0.225
37.461,-0.245
37.464,-0.23
37.467,-0.2
37.469,-0.205
37.472,-0.215
37.475,-0.225
37.478,-0.24
37.481,-0.22
37.483,-0.205
37.486,-0.195
37.489,-0.19
37.492,-0.185
37.494,-0.205
37.497,-0.2
37.5,-0.18
37.503,-0.18
37.506,-0.175
37.508,-0.19
37.511,-0.18
37.514,-0.165
37.517,-0.17
37.519,-0.165
37.522,-0.18
37.525,-0.19
37.528,-0.2
37.531,-0.19
37.533,-0.2
37.536,-0.195
37.539,-0.205
37.542,-0.21
37.544,-0.22
37.547,-0.22
37.55,-0.2
37.553,-0.2
37.556,-0.215
37.558,-0.23
37.561,-0.235
37.564,-0.23
37.567,-0.225
37.569,-0.215
37.572,-0.22
37.575,-0.245
37.578,-0.24
37.581,-0.235
37.583,-0.22
37.586,-0.215
37.589,-0.225
37.592,-0.225
37.594,-0.235
37.597,-0.225
37.6,-0.205
37.603,-0.205
37.606,-0.21
37.608,-0.22
37.611,-0.23
37.614,-0.235
37.617,-0.235
37.619,-0.235
37.622,-0.235
37.625,-0.25
37.628,-0.275
37.631,-0.275
37.633,-0.29
37.636,-0.315
37.639,-0.345
37.642,-0.35
37.644,-0.305
37.647,-0.185
37.65,-0.065
37.653,0.015
37.656,0.07
37.658,0.15
37.661,0.26
37.664,0.4
37.667,0.495
37.669,0.415
37.672,0.135
37.675,-0.19
37.678,-0.375
37.681,-0.38
37.683,-0.32
37.686,-0.285
37.689,-0.27
37.692,-0.275
37.694,-0.255
37.697,-0.26
37.7,-0.25
37.703,-0.265
37.706,-0.265
37.708,-0.265
37.711,-0.28
37.714,-0.265
37.717,-0.255
37.719,-0.255
37.722,-0.265
37.725,-0.275
37.728,-0.29
37.731,-0.275
37.733,-0.255
37.736,-0.245
37.739,-0.24
37.742,-0.255
37.744,-0.275
37.747,-0.255
37.75,-0.255
37.753,-0.245
37.756,-0.25
37.758,-0.255
37.761,-0.26
37.764,-0.255
37.767,-0.235
37.769,-0.24
37.772,-0.245
37.775,-0.245
37.778,-0.245
37.781,-0.245
37.783,-0.235
37.786,-0.24
37.789,-0.24
37.792,-0.24
37.794,-0.24
37.797,-0.25
37.8,-0.24
37.803,-0.23
37.806,-0.235
37.808,-0.25
37.811,-0.26
37.814,-0.26
37.817,-0.24
37.819,-0.24
37.822,-0.245
37.825,-0.26
37.828,-0.25
37.831,-0.25
37.833,-0.245
37.836,-0.25
37.839,-0.25
37.842,-0.26
37.844,-0.255
37.847,-0.26
37.85,-0.245
37.853,-0.24
37.856,-0.25
37.858,-0.27
37.861,-0.275
37.864,-0.265
37.867,-0.265
37.869,-0.265
37.872,-0.27
37.875,-0.285
37.878,-0.285
37.881,-0.295
37.883,-0.3
37.886,-0.3
37.889,-0.305
37.892,-0.315
37.894,-0.325
37.897,-0.34
37.9,-0.33
37.903,-0.34
37.906,-0.345
37.908,-0.37
37.911,-0.37
37.914,-0.365
37.917,-0.36
37.919,-0.365
37.922,-0.38
37.925,-0.395
37.928,-0.4
37.931,-0.395
37.933,-0.39
37.936,-0.38
37.939,-0.39
37.942,-0.39
37.944,-0.385
37.947,-0.375
37.95,-0.365
37.953,-0.345
37.956,-0.325
37.958,-0.31
37.961,-0.31
37.964,-0.28
37.967,-0.27
37.969,-0.255
37.972,-0.24
37.975,-0.26
37.978,-0.26
37.981,-0.235
37.983,-0.225
37.986,-0.195
37.989,-0.2
37.992,-0.215
37.994,-0.205
37.997,-0.2
38,-0.19
38.003,-0.19
38.006,-0.18
38.008,-0.185
38.011,-0.195
38.014,-0.185
38.017,-0.165
38.019,-0.175
38.022,-0.18
38.025,-0.19
38.028,-0.205
38.031,-0.18
38.033,-0.17
38.036,-0.185
38.039,-0.19
38.042,-0.19
38.044,-0.195
38.047,-0.18
38.05,-0.175
38.053,-0.165
38.056,-0.175
38.058,-0.18
38.061,-0.185
38.064,-0.19
38.067,-0.175
38.069,-0.185
38.072,-0.18
38.075,-0.19
38.078,-0.195
38.081,-0.18
38.083,-0.175
38.086,-0.175
38.089,-0.185
38.092,-0.19
38.094,-0.175
38.097,-0.175
38.1,-0.165
38.103,-0.16
38.106,-0.17
38.108,-0.185
38.111,-0.185
38.114,-0.19
38.117,-0.175
38.119,-0.165
38.122,-0.18
38.125,-0.19
38.128,-0.19
38.131,-0.19
38.133,-0.17
38.136,-0.18
38.139,-0.17
38.142,-0.18
38.144,-0.18
38.147,-0.175
38.15,-0.165
38.153,-0.165
38.156,-0.16
38.158,-0.175
38.161,-0.18
38.164,-0.17
38.167,-0.165
38.169,-0.17
38.172,-0.165
38.175,-0.165
38.178,-0.175
38.181,-0.16
38.183,-0.16
38.186,-0.145
38.189,-0.145
38.192,-0.16
38.194,-0.165
38.197,-0.165
38.2,-0.15
38.203,-0.15
38.206,-0.145
38.208,-0.15
38.211,-0.16
38.214,-0.145
38.217,-0.145
38.219,-0.145
38.222,-0.15
38.225,-0.16
38.228,-0.145
38.231,-0.15
38.233,-0.135
38.236,-0.14
38.239,-0.15
38.242,-0.155
38.244,-0.15
38.247,-0.145
38.25,-0.13
38.253,-0.135
38.256,-0.13
38.258,-0.155
38.261,-0.145
38.264,-0.14
38.267,-0.115
38.269,-0.11
38.272,-0.1
38.275,-0.11
38.278,-0.11
38.281,-0.1
38.283,-0.095
38.286,-0.1
38.289,-0.095
38.292,-0.095
38.294,-0.1
38.297,-0.09
38.3,-0.065
38.303,-0.045
38.306,-0.065
38.308,-0.07
38.311,-0.075
38.314,-0.065
38.317,-0.055
38.319,-0.06
38.322,-0.07
38.325,-0.085
38.328,-0.09
38.331,-0.105
38.333,-0.085
38.336,-0.085
38.339,-0.1
38.342,-0.105
38.344,-0.115
38.347,-0.115
38.35,-0.11
38.353,-0.12
38.356,-0.105
38.358,-0.125
38.361,-0.12
38.364,-0.125
38.367,-0.115
38.369,-0.115
38.372,-0.12
38.375,-0.12
38.378,-0.135
38.381,-0.125
38.383,-0.11
38.386,-0.11
38.389,-0.12
38.392,-0.13
38.394,-0.145
38.397,-0.13
38.4,-0.13
38.403,-0.14
38.406,-0.175
38.408,-0.205
38.411,-0.245
38.414,-0.27
38.417,-0.27
38.419,-0.22
38.422,-0.135
38.425,-0.015
38.428,0.12
38.431,0.22
38.433,0.32
38.436,0.425
38.439,0.55
38.442,0.67
38.444,0.735
38.447,0.66
38.45,0.405
38.453,0.03
38.456,-0.24
38.458,-0.34
38.461,-0.32
38.464,-0.265
38.467,-0.2
38.469,-0.195
38.472,-0.19
38.475,-0.195
38.478,-0.18
38.481,-0.165
38.483,-0.15
38.486,-0.15
38.489,-0.16
38.492,-0.18
38.494,-0.175
38.497,-0.17
38.5,-0.165
38.503,-0.16
38.506,-0.17
38.508,-0.175
38.511,-0.175
38.514,-0.16
38.517,-0.145
38.519,-0.15
38.522,-0.15
38.525,-0.155
38.528,-0.16
38.531,-0.165
38.533,-0.15
38.536,-0.155
38.539,-0.135
38.542,-0.165
38.544,-0.155
38.547,-0.155
38.55,-0.14
38.553,-0.15
38.556,-0.15
38.558,-0.145
38.561,-0.14
38.564,-0.13
38.567,-0.135
38.569,-0.13
38.572,-0.14
38.575,-0.145
38.578,-0.15
38.581,-0.14
38.583,-0.125
38.586,-0.13
38.589,-0.135
38.592,-0.14
38.594,-0.145
38.597,-0.14
38.6,-0.135
38.603,-0.13
38.606,-0.13
38.608,-0.145
38.611,-0.15
38.614,-0.155
38.617,-0.15
38.619,-0.145
38.622,-0.135
38.625,-0.155
38.628,-0.155
38.631,-0.15
38.633,-0.15
38.636,-0.155
38.639,-0.16
38.642,-0.175
38.644,-0.175
38.647,-0.18
38.65,-0.175
38.653,-0.175
38.656,-0.185
38.658,-0.215
38.661,-0.225
38.664,-0.22
38.667,-0.2
38.669,-0.21
38.672,-0.225
38.675,-0.25
38.678,-0.255
38.681,-0.26
38.683,-0.255
38.686,-0.245
38.689,-0.255
38.692,-0.275
38.694,-0.28
38.697,-0.28
38.7,-0.265
38.703,-0.275
38.706,-0.285
38.708,-0.295
38.711,-0.295
38.714,-0.29
38.717,-0.265
38.719,-0.26
38.722,-0.25
38.725,-0.265
38.728,-0.25
38.731,-0.24
38.733,-0.215
38.736,-0.19
38.739,-0.18
38.742,-0.185
38.744,-0.18
38.747,-0.16
38.75,-0.135
38.753,-0.125
38.756,-0.11
38.758,-0.115
38.761,-0.105
38.764,-0.095
38.767,-0.085
38.769,-0.075
38.772,-0.09
38.775,-0.09
38.778,-0.095
38.781,-0.07
38.783,-0.06
38.786,-0.065
38.789,-0.07
38.792,-0.075
38.794,-0.085
38.797,-0.075
38.8,-0.07
38.803,-0.065
38.806,-0.065
38.808,-0.08
38.811,-0.085
38.814,-0.07
38.817,-0.065
38.819,-0.065
38.822,-0.065
38.825,-0.085
38.828,-0.085
38.831,-0.07
38.833,-0.06
38.836,-0.065
38.839,-0.07
38.842,-0.075
38.844,-0.09
38.847,-0.08
38.85,-0.07
38.853,-0.07
38.856,-0.07
38.858,-0.085
38.861,-0.085
38.864,-0.09
38.867,-0.085
38.869,-0.07
38.872,-0.08
38.875,-0.09
38.878,-0.095
38.881,-0.075
38.883,-0.085
38.886,-0.08
38.889,-0.08
38.892,-0.09
38.894,-0.095
38.897,-0.085
38.9,-0.07
38.903,-0.07
38.906,-0.09
38.908,-0.09
38.911,-0.1
38.914,-0.09
38.917,-0.08
38.919,-0.08
38.922,-0.07
38.925,-0.085
38.928,-0.1
38.931,-0.1
38.933,-0.075
38.936,-0.075
38.939,-0.08
38.942,-0.085
38.944,-0.1
38.947,-0.09
38.95,-0.08
38.953,-0.07
38.956,-0.07
38.958,-0.09
38.961,-0.085
38.964,-0.075
38.967,-0.06
38.969,-0.065
38.972,-0.07
38.975,-0.075
38.978,-0.085
38.981,-0.075
38.983,-0.055
38.986,-0.05
38.989,-0.06
38.992,-0.06
38.994,-0.075
38.997,-0.06
39,-0.05
39.003,-0.045
39.006,-0.045
39.008,-0.06
39.011,-0.06
39.014,-0.055
39.017,-0.04
39.019,-0.05
39.022,-0.05
39.025,-0.05
39.028,-0.06
39.031,-0.055
39.033,-0.04
39.036,-0.04
39.039,-0.06
39.042,-0.06
39.044,-0.065
39.047,-0.045
39.05,-0.02
39.053,-0.03
39.056,-0.035
39.058,-0.03
39.061,-0.035
39.064,-0.02
39.067,-0.01
39.069,0.005
39.072,-0.015
39.075,0
39.078,-0.015
39.081,-0.01
39.083,0
39.086,0.01
39.089,0.005
39.092,0
39.094,-0.005
39.097,0.015
39.1,0.025
39.103,0.025
39.106,0.005
39.108,0.005
39.111,0.01
39.114,0.015
39.117,0.025
39.119,0.01
39.122,0
39.125,-0.01
39.128,-0.025
39.131,-0.015
39.133,-0.005
39.136,-0.015
39.139,-0.035
39.142,-0.035
39.144,-0.05
39.147,-0.035
39.15,-0.03
39.153,-0.025
39.156,-0.03
39.158,-0.055
39.161,-0.055
39.164,-0.055
39.167,-0.05
39.169,-0.045
39.172,-0.035
39.175,-0.06
39.178,-0.055
39.181,-0.065
39.183,-0.05
39.186,-0.05
39.189,-0.045
39.192,-0.065
39.194,-0.055
39.197,-0.055
39.2,-0.05
39.203,-0.06
39.206,-0.085
39.208,-0.13
39.211,-0.15
39.214,-0.17
39.217,-0.19
39.219,-0.195
39.222,-0.155
39.225,-0.065
39.228,0.06
39.231,0.205
39.233,0.325
39.236,0.45
39.239,0.565
39.242,0.675
39.244,0.78
39.247,0.84
39.25,0.75
39.253,0.495
39.256,0.155
39.258,-0.08
39.261,-0.13
39.264,-0.105
39.267,-0.085
39.269,-0.11
39.272,-0.08
39.275,-0.095
39.278,-0.08
39.281,-0.085
39.283,-0.085
39.286,-0.08
39.289,-0.095
39.292,-0.1
39.294,-0.115
39.297,-0.12
39.3,-0.1
39.303,-0.095
39.306,-0.095
39.308,-0.11
39.311,-0.115
39.314,-0.105
39.317,-0.09
39.319,-0.095
39.322,-0.105
39.325,-0.11
39.328,-0.11
39.331,-0.1
39.333,-0.095
39.336,-0.1
39.339,-0.095
39.342,-0.12
39.344,-0.11
39.347,-0.105
39.35,-0.085
39.353,-0.095
39.356,-0.09
39.358,-0.1
39.361,-0.105
39.364,-0.1
39.367,-0.095
39.369,-0.09
39.372,-0.09
39.375,-0.105
39.378,-0.1
39.381,-0.09
39.383,-0.085
39.386,-0.095
39.389,-0.095
39.392,-0.11
39.394,-0.11
39.397,-0.11
39.4,-0.09
39.403,-0.09
39.406,-0.09
39.408,-0.1
39.411,-0.115
39.414,-0.12
39.417,-0.11
39.419,-0.105
39.422,-0.105
39.425,-0.11
39.428,-0.125
39.431,-0.125
39.433,-0.12
39.436,-0.12
39.439,-0.12
39.442,-0.135
39.444,-0.145
39.447,-0.145
39.45,-0.14
39.453,-0.135
39.456,-0.145
39.458,-0.16
39.461,-0.175
39.464,-0.165
39.467,-0.16
39.469,-0.16
39.472,-0.18
39.475,-0.2
39.478,-0.2
39.481,-0.21
39.483,-0.21
39.486,-0.2
39.489,-0.21
39.492,-0.22
39.494,-0.235
39.497,-0.23
39.5,-0.23
39.503,-0.235
39.506,-0.24
39.508,-0.25
39.511,-0.275
39.514,-0.265
39.517,-0.24
39.519,-0.24
39.522,-0.24
39.525,-0.26
39.528,-0.26
39.531,-0.25
39.533,-0.23
39.536,-0.21
39.539,-0.195
39.542,-0.205
39.544,-0.195
39.547,-0.18
39.55,-0.165
39.553,-0.15
39.556,-0.14
39.558,-0.135
39.561,-0.13
39.564,-0.11
39.567,-0.1
39.569,-0.085
39.572,-0.08
39.575,-0.085
39.578,-0.085
39.581,-0.07
39.583,-0.065
39.586,-0.05
39.589,-0.045
39.592,-0.06
39.594,-0.06
39.597,-0.045
39.6,-0.05
39.603,-0.06
39.606,-0.055
39.608,-0.045
39.611,-0.06
39.614,-0.045
39.617,-0.04
39.619,-0.035
39.622,-0.045
39.625,-0.055
